adoption_align_mult,adoption_base_vote,adoption_portfolio_mult,adoption_status_mult,authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_dependency_mult,gate_evidence_mult,gate_latency_boost,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_stage_age,gate_status_mult,gate_support_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
,,,,Title10,,Test_Ranges,0.75,Partner_CoDev,funding,,,1.52,0.4,1.0,0.223125,0.119381,1.0,26,1.0,0.88,NA,NonKinetic,26,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,NRL,NAVY_BA6_001,14,Navy,CCMD,operational_test,33,3
,,,,Title10,Commercial,Air_Dominance,,POM,contracting,,,1.34,0.4,,0.6,0.3216,,17,1.0,,NA,Kinetic,17,,,,favorable,,,,Commercial,fail,NG,DARPA,AF_BA2_001,15,Air Force,CCMD,feasibility,33,2
,,,,Title10,,Sensors,0.75,ProgramBase,funding,,,1.04,0.4,1.0,0.2625,0.096096,1.0,2,1.0,0.88,ISR,NonKinetic,2,,,,favorable,,,,GovLab,fail,None,DEVCOM,AF_BA4_001,17,Air Force,Agency,operational_test,33,5
,,,,Title10,,C2_JADC2,0.75,POM,funding,,,1.46,0.4,1.0,0.23625,0.121414,1.0,23,1.0,0.88,ISR,Kinetic,23,,,,unfavorable,,,,GovLab,fail,Leidos,DEVCOM,AF_BA5_001,18,Air Force,Service HQ,vulnerability_test,33,2
,,,,MFP11,,ISR,0.75,ProgramBase,funding,,,1.42,0.4,1.0,0.2625,0.11928,1.0,21,1.0,0.8,MultiINT,Kinetic,21,,,,favorable,,,,GovContractor,fail,Boeing,DARPA,SOCOM_BA4_001,20,SOCOM,Agency,functional_test,33,2
,,,,MFP11,,C2_JADC2,,ProgramBase,test,1.0,0.8,1.3,0.4,1.0,0.58,0.24128,1.0,15,1.0,,ISR,NonKinetic,15,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,fail,Boeing,AFLCMC,SOCOM_BA5_001,21,SOCOM,Agency,vulnerability_test,33,4
,,,,Title10;Title50,,CBRNE,1.0,ProgramBase,funding,,,1.02,0.4,1.0,0.4,0.143616,1.0,1,1.0,0.88,CBRNE,NonKinetic,1,,,,unfavorable,,,,GovLab,fail,SAIC,DEVCOM,DTRA_BA2_001,22,DTRA,POC-User,feasibility,33,3
,,,,Title10;Title50,,Sensors,1.0,External,funding,,,1.08,0.4,1.0,0.32,0.121651,1.0,4,1.0,0.88,CBRNE,Kinetic,4,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,AFLCMC,DTRA_BA3_001,23,DTRA,Service HQ,prototype_demo,33,3
,,,,Title10;Title50,,Biotechnology,,Partner_CoDev,test,1.0,0.725,1.38,0.4,1.0,0.61,0.244122,1.0,19,1.0,,CBRNE,Kinetic,19,,,,favorable,favorable,,,GovLab,fail,SAIC,PEO C4I,CBDP_BA3_001,24,CBDP,POC-User,functional_test,33,4
,,,,Title10,,Medical,1.0,ProgramBase,funding,,,1.28,0.4,1.0,0.4,0.180224,1.0,14,1.0,0.88,Medical,Kinetic,14,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NRL,DHA_BA2_001,26,DHA,CCMD,feasibility,33,3
,,,,Title10,,Medical,0.75,External,funding,,,1.34,0.4,1.0,0.21,0.099053,1.0,17,1.0,0.88,Medical,NonKinetic,17,,,,unfavorable,,,,GovLab,fail,LM,DEVCOM,DHA_BA4_001,27,DHA,POC-User,functional_test,33,4
,,,,Title10,,AI_ML,1.0,POM,funding,,,1.4,0.4,1.0,0.36,0.177408,1.0,20,1.0,0.88,NA,NonKinetic,20,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,DIU_BA3_001,28,DIU,Service HQ,prototype_demo,33,4
,,,,Title10,,Air_Dominance,1.0,ProgramBase,funding,,,1.66,0.4,1.0,0.4,0.233728,1.0,33,1.0,0.88,ISR,NonKinetic,33,,,,favorable,,,,GovLab,fail,Leidos,AFLCMC,ARMY_BA3_002,30,Army,POC-User,prototype_demo,33,2
,,,,Title10,,Strike,0.75,ProgramBase,funding,,,1.54,0.4,1.0,0.2625,0.142296,1.0,27,1.0,0.88,ISR,Kinetic,27,,,,favorable,,,,GovLab,fail,None,PEO C4I,ARMY_BA4_002,31,Army,CCMD,functional_test,33,2
,,,,Title10,,EW,0.75,ProgramBase,funding,,,1.16,0.4,1.0,0.2625,0.107184,1.0,8,1.0,0.88,SIGINT,Kinetic,8,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DEVCOM,ARMY_BA5_002,32,Army,Service HQ,vulnerability_test,33,4
,,,,Title10,,Test_Ranges,0.75,Partner_CoDev,funding,,,1.38,0.4,1.0,0.223125,0.108385,1.0,19,1.0,0.88,NA,NonKinetic,19,,,,favorable,,,,Commercial,fail,NG,DEVCOM,ARMY_BA6_001,33,Army,Agency,operational_test,33,4
,,,,Title10,,Foundational_Science,1.0,Partner,funding,,,1.26,0.4,1.0,0.3,0.133056,1.0,13,1.0,0.88,NA,NonKinetic,13,,,,unfavorable,,,,GovContractor,fail,Leidos,DEVCOM,NAVY_BA2_002,34,Navy,POC-User,feasibility,33,2
,,,,Title10,,Sensors,0.75,Partner_CoDev,funding,,,1.16,0.4,1.0,0.223125,0.091106,1.0,8,1.0,0.88,ISR,NonKinetic,8,,,,favorable,,,,Commercial,fail,LM,DEVCOM,NAVY_BA3_002,35,Navy,CCMD,functional_test,33,5
,,,,Title10,,Air_Dominance,0.75,ProgramBase,funding,,,1.02,0.4,1.0,0.2625,0.094248,1.0,1,1.0,0.88,ISR,NonKinetic,1,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY_BA4_002,36,Navy,POC-User,vulnerability_test,33,3
,,,,Title10,,C2_JADC2,0.75,POM,funding,,,1.66,0.4,1.0,0.23625,0.138046,1.0,33,1.0,0.88,ISR,NonKinetic,33,,,,favorable_with_caveats,,,,Commercial,fail,NG,PEO C4I,NAVY_BA5_001,37,Navy,Agency,vulnerability_test,33,3
,,,,Title10,,Air_Dominance,1.0,ProgramBase,funding,,,1.52,0.4,1.0,0.4,0.214016,1.0,26,1.0,0.88,NA,NonKinetic,26,,,,favorable,,,,GovContractor,fail,SAIC,PEO C4I,AF_BA2_002,38,Air Force,Agency,feasibility,33,3
,,,,Title10,,Sensors,1.0,UFR,funding,,,1.38,0.4,1.0,0.28,0.136013,1.0,19,1.0,0.88,ISR,Kinetic,19,,,,unfavorable,,,,GovLab,fail,Leidos,PEO C4I,AF_BA3_002,39,Air Force,Agency,prototype_demo,33,2
,,,,Title10,GovLab,Microelectronics,,POM,contracting,,,1.08,0.4,,0.6,0.2592,,4,1.0,,NA,Kinetic,4,,,,favorable,,,,GovLab,fail,None,DARPA,0602702E,0,DARPA,CCMD,prototype_demo,34,3
,,,,Title10,,C2_JADC2,1.0,ProgramBase,funding,,,1.14,0.4,1.0,0.4,0.160512,1.0,7,1.0,0.88,ISR,Kinetic,7,,,,favorable_with_caveats,,,,Commercial,fail,None,PEO C4I,0603766E,1,DARPA,POC-User,prototype_demo,34,4
,,,,Title10,,Autonomy_UxS,1.0,ProgramBase,funding,,,1.54,0.4,1.0,0.4,0.216832,1.0,27,1.0,0.88,ISR,NonKinetic,27,,,,favorable,,,,GovContractor,fail,SAIC,DEVCOM,OUSD_MOD_001,2,OUSD(R&E),Service HQ,prototype_demo,34,3
,,,,Title10,,Strike,0.75,ProgramBase,funding,,,1.4,0.4,1.0,0.2625,0.12936,1.0,20,1.0,0.88,ISR,NonKinetic,20,,,,favorable_with_caveats,,,,GovContractor,fail,NG,NRL,0603892C,4,MDA,POC-User,functional_test,34,2
,,,,Title10,,Missile_Defense,0.75,UFR,funding,,,1.06,0.4,1.0,0.18375,0.068561,1.0,3,1.0,0.88,ISR,Kinetic,3,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,0603888C,5,MDA,Agency,operational_test,34,3
,,,,Title10,,Sensors,1.0,External,funding,,,1.46,0.4,1.0,0.32,0.164454,1.0,23,1.0,0.88,ISR,Kinetic,23,,,,favorable,,,,GovContractor,fail,Leidos,DEVCOM,MDA_HYP_001,6,MDA,Agency,prototype_demo,34,3
,,,,Title10,GovLab,Foundational_Science,,External,test,,,1.4,0.4,,0.6,0.336,,20,1.0,,NA,NonKinetic,20,,,,unfavorable,,,,GovLab,fail,LM,AFLCMC,ARMY_BA2_001,7,Army,Service HQ,feasibility,34,4
,,,,Title10,,Land_Warfare,1.0,Partner,funding,,,1.5,0.4,1.0,0.3,0.1584,1.0,25,1.0,0.88,ISR,Kinetic,25,,,,unfavorable,,,,Commercial,fail,Boeing,NRL,ARMY_BA3_001,8,Army,Agency,prototype_demo,34,2
,,,,Title10,,C2_JADC2,0.75,Partner_CoDev,funding,,,1.42,0.4,1.0,0.223125,0.111527,1.0,21,1.0,0.88,ISR,NonKinetic,21,,,,unfavorable,,,,Commercial,fail,Leidos,DARPA,ARMY_BA5_001,10,Army,CCMD,vulnerability_test,34,3
,,,,Title10,GovContractor,Maritime_Warfare,,ProgramBase,contracting,,,1.5,0.4,,0.65,0.39,,25,1.0,,NA,NonKinetic,25,,,,favorable,,,,GovContractor,fail,LM,NRL,NAVY_BA2_001,11,Navy,Service HQ,prototype_demo,34,5
,,,,Title10,,Autonomy_UxS,1.0,POM,funding,,,1.54,0.4,1.0,0.36,0.195149,1.0,27,1.0,0.88,ISR,Kinetic,27,,,,favorable,,,,GovLab,fail,SAIC,PEO C4I,NAVY_BA3_001,12,Navy,CCMD,prototype_demo,34,2
,,,,Title10,,EW,0.75,Partner_CoDev,funding,,,1.1,0.4,1.0,0.223125,0.086394,1.0,5,1.0,0.88,SIGINT,NonKinetic,5,,,,favorable_with_caveats,,,,Commercial,fail,None,NAVWAR,NAVY_BA4_001,13,Navy,Service HQ,functional_test,34,2
,,,,Title10,,Test_Ranges,0.75,Partner_CoDev,funding,,,1.54,0.4,1.0,0.223125,0.120952,1.0,27,1.0,0.88,NA,NonKinetic,27,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,NRL,NAVY_BA6_001,14,Navy,CCMD,operational_test,34,3
,,,,Title10,,Air_Dominance,1.0,POM,funding,,,1.36,0.4,1.0,0.36,0.172339,1.0,18,1.0,0.88,NA,Kinetic,18,,,,favorable,,,,Commercial,fail,NG,DARPA,AF_BA2_001,15,Air Force,CCMD,feasibility,34,2
,,,,Title10,,Sensors,0.75,ProgramBase,funding,,,1.06,0.4,1.0,0.2625,0.097944,1.0,3,1.0,0.88,ISR,NonKinetic,3,,,,favorable,,,,GovLab,fail,None,DEVCOM,AF_BA4_001,17,Air Force,Agency,operational_test,34,5
,,,,Title10,GovLab,C2_JADC2,,POM,contracting,,,1.48,0.4,,0.6,0.3552,,24,1.0,,ISR,Kinetic,24,,,,unfavorable,,,,GovLab,fail,Leidos,DEVCOM,AF_BA5_001,18,Air Force,Service HQ,vulnerability_test,34,2
,,,,MFP11,,ISR,0.75,ProgramBase,funding,,,1.44,0.4,1.0,0.2625,0.12096,1.0,22,1.0,0.8,MultiINT,Kinetic,22,,,,favorable,,,,GovContractor,fail,Boeing,DARPA,SOCOM_BA4_001,20,SOCOM,Agency,functional_test,34,2
,,,,MFP11,,C2_JADC2,0.75,ProgramBase,funding,,,1.32,0.4,1.0,0.2625,0.11088,1.0,16,1.0,0.8,ISR,NonKinetic,16,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,AFLCMC,SOCOM_BA5_001,21,SOCOM,Agency,vulnerability_test,34,4
,,,,Title10;Title50,,CBRNE,1.0,ProgramBase,funding,,,1.04,0.4,1.0,0.4,0.146432,1.0,2,1.0,0.88,CBRNE,NonKinetic,2,,,,unfavorable,,,,GovLab,fail,SAIC,DEVCOM,DTRA_BA2_001,22,DTRA,POC-User,feasibility,34,3
,,,,Title10;Title50,GovLab,Sensors,,External,contracting,,,1.1,0.4,,0.6,0.264,,5,1.0,,CBRNE,Kinetic,5,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,AFLCMC,DTRA_BA3_001,23,DTRA,Service HQ,prototype_demo,34,3
,,,,Title10;Title50,,Biotechnology,0.75,Partner_CoDev,funding,,,1.4,0.4,1.0,0.223125,0.109956,1.0,20,1.0,0.88,CBRNE,Kinetic,20,,,,favorable,,,,GovLab,fail,SAIC,PEO C4I,CBDP_BA3_001,24,CBDP,POC-User,functional_test,34,4
,,,,Title10,,Medical,1.0,ProgramBase,funding,,,1.3,0.4,1.0,0.4,0.18304,1.0,15,1.0,0.88,Medical,Kinetic,15,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NRL,DHA_BA2_001,26,DHA,CCMD,feasibility,34,3
,,,,Title10,,Medical,0.75,External,funding,,,1.36,0.4,1.0,0.21,0.100531,1.0,18,1.0,0.88,Medical,NonKinetic,18,,,,unfavorable,,,,GovLab,fail,LM,DEVCOM,DHA_BA4_001,27,DHA,POC-User,functional_test,34,4
,,,,Title10,,AI_ML,1.0,POM,funding,,,1.42,0.4,1.0,0.36,0.179942,1.0,21,1.0,0.88,NA,NonKinetic,21,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,DIU_BA3_001,28,DIU,Service HQ,prototype_demo,34,4
,,,,Title10,,Air_Dominance,,ProgramBase,test,1.0,0.725,1.68,0.4,1.0,0.68,0.331296,1.0,34,1.0,,ISR,NonKinetic,34,,,,favorable,favorable,,,GovLab,fail,Leidos,AFLCMC,ARMY_BA3_002,30,Army,POC-User,prototype_demo,34,2
,,,,Title10,,Strike,0.75,ProgramBase,funding,,,1.56,0.4,1.0,0.2625,0.144144,1.0,28,1.0,0.88,ISR,Kinetic,28,,,,favorable,,,,GovLab,fail,None,PEO C4I,ARMY_BA4_002,31,Army,CCMD,functional_test,34,2
,,,,Title10,,EW,0.75,ProgramBase,funding,,,1.18,0.4,1.0,0.2625,0.109032,1.0,9,1.0,0.88,SIGINT,Kinetic,9,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DEVCOM,ARMY_BA5_002,32,Army,Service HQ,vulnerability_test,34,4
,,,,Title10,,Test_Ranges,0.75,Partner_CoDev,funding,,,1.4,0.4,1.0,0.223125,0.109956,1.0,20,1.0,0.88,NA,NonKinetic,20,,,,favorable,,,,Commercial,fail,NG,DEVCOM,ARMY_BA6_001,33,Army,Agency,operational_test,34,4
,,,,Title10,,Foundational_Science,1.0,Partner,funding,,,1.28,0.4,1.0,0.3,0.135168,1.0,14,1.0,0.88,NA,NonKinetic,14,,,,unfavorable,,,,GovContractor,fail,Leidos,DEVCOM,NAVY_BA2_002,34,Navy,POC-User,feasibility,34,2
,,,,Title10,,Sensors,0.75,Partner_CoDev,funding,,,1.18,0.4,1.0,0.223125,0.092677,1.0,9,1.0,0.88,ISR,NonKinetic,9,,,,favorable,,,,Commercial,fail,LM,DEVCOM,NAVY_BA3_002,35,Navy,CCMD,functional_test,34,5
,,,,Title10,,Air_Dominance,0.75,ProgramBase,funding,,,1.04,0.4,1.0,0.2625,0.096096,1.0,2,1.0,0.88,ISR,NonKinetic,2,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY_BA4_002,36,Navy,POC-User,vulnerability_test,34,3
,,,,Title10,,C2_JADC2,0.75,POM,funding,,,1.68,0.4,1.0,0.23625,0.139709,1.0,34,1.0,0.88,ISR,NonKinetic,34,,,,favorable_with_caveats,,,,Commercial,fail,NG,PEO C4I,NAVY_BA5_001,37,Navy,Agency,vulnerability_test,34,3
,,,,Title10,,Air_Dominance,1.0,ProgramBase,funding,,,1.54,0.4,1.0,0.4,0.216832,1.0,27,1.0,0.88,NA,NonKinetic,27,,,,favorable,,,,GovContractor,fail,SAIC,PEO C4I,AF_BA2_002,38,Air Force,Agency,feasibility,34,3
,,,,Title10,,Sensors,1.0,UFR,funding,,,1.4,0.4,1.0,0.28,0.137984,1.0,20,1.0,0.88,ISR,Kinetic,20,,,,unfavorable,,,,GovLab,fail,Leidos,PEO C4I,AF_BA3_002,39,Air Force,Agency,prototype_demo,34,2
,,,,Title10,,Microelectronics,1.0,POM,funding,,,1.1,0.4,1.0,0.36,0.139392,1.0,5,1.0,0.88,NA,Kinetic,5,,,,favorable,,,,GovLab,fail,None,DARPA,0602702E,0,DARPA,CCMD,prototype_demo,35,3
,,,,Title10,,C2_JADC2,1.0,ProgramBase,funding,,,1.16,0.4,1.0,0.4,0.163328,1.0,8,1.0,0.88,ISR,Kinetic,8,,,,favorable_with_caveats,,,,Commercial,fail,None,PEO C4I,0603766E,1,DARPA,POC-User,prototype_demo,35,4
,,,,Title10,,Autonomy_UxS,1.0,ProgramBase,funding,,,1.56,0.4,1.0,0.4,0.219648,1.0,28,1.0,0.88,ISR,NonKinetic,28,,,,favorable,,,,GovContractor,fail,SAIC,DEVCOM,OUSD_MOD_001,2,OUSD(R&E),Service HQ,prototype_demo,35,3
,,,,Title10,,Strike,0.75,ProgramBase,funding,,,1.42,0.4,1.0,0.2625,0.131208,1.0,21,1.0,0.88,ISR,NonKinetic,21,,,,favorable_with_caveats,,,,GovContractor,fail,NG,NRL,0603892C,4,MDA,POC-User,functional_test,35,2
,,,,Title10,,Missile_Defense,0.75,UFR,funding,,,1.08,0.4,1.0,0.18375,0.069854,1.0,4,1.0,0.88,ISR,Kinetic,4,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,0603888C,5,MDA,Agency,operational_test,35,3
,,,,Title10,,Sensors,1.0,External,funding,,,1.48,0.4,1.0,0.32,0.166707,1.0,24,1.0,0.88,ISR,Kinetic,24,,,,favorable,,,,GovContractor,fail,Leidos,DEVCOM,MDA_HYP_001,6,MDA,Agency,prototype_demo,35,3
,,,,Title10,,Foundational_Science,1.0,External,funding,,,1.42,0.4,1.0,0.32,0.159949,1.0,21,1.0,0.88,NA,NonKinetic,21,,,,unfavorable,,,,GovLab,fail,LM,AFLCMC,ARMY_BA2_001,7,Army,Service HQ,feasibility,35,4
,,,,Title10,,Land_Warfare,1.0,Partner,funding,,,1.52,0.4,1.0,0.3,0.160512,1.0,26,1.0,0.88,ISR,Kinetic,26,,,,unfavorable,,,,Commercial,fail,Boeing,NRL,ARMY_BA3_001,8,Army,Agency,prototype_demo,35,2
,,,,Title10,Commercial,C2_JADC2,,Partner_CoDev,contracting,,,1.44,0.4,,0.6,0.3456,,22,1.0,,ISR,NonKinetic,22,,,,unfavorable,,,,Commercial,fail,Leidos,DARPA,ARMY_BA5_001,10,Army,CCMD,vulnerability_test,35,3
,,,,Title10,,Maritime_Warfare,1.0,ProgramBase,funding,,,1.52,0.4,1.0,0.4,0.214016,1.0,26,1.0,0.88,NA,NonKinetic,26,,,,favorable,,,,GovContractor,fail,LM,NRL,NAVY_BA2_001,11,Navy,Service HQ,prototype_demo,35,5
,,,,Title10,,Autonomy_UxS,1.0,POM,funding,,,1.56,0.4,1.0,0.36,0.197683,1.0,28,1.0,0.88,ISR,Kinetic,28,,,,favorable,,,,GovLab,fail,SAIC,PEO C4I,NAVY_BA3_001,12,Navy,CCMD,prototype_demo,35,2
,,,,Title10,,EW,0.75,Partner_CoDev,funding,,,1.12,0.4,1.0,0.223125,0.087965,1.0,6,1.0,0.88,SIGINT,NonKinetic,6,,,,favorable_with_caveats,,,,Commercial,fail,None,NAVWAR,NAVY_BA4_001,13,Navy,Service HQ,functional_test,35,2
,,,,Title10,,Test_Ranges,0.75,Partner_CoDev,funding,,,1.56,0.4,1.0,0.223125,0.122522,1.0,28,1.0,0.88,NA,NonKinetic,28,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,NRL,NAVY_BA6_001,14,Navy,CCMD,operational_test,35,3
,,,,Title10,Commercial,Air_Dominance,,POM,contracting,,,1.38,0.4,,0.6,0.3312,,19,1.0,,NA,Kinetic,19,,,,favorable,,,,Commercial,fail,NG,DARPA,AF_BA2_001,15,Air Force,CCMD,feasibility,35,2
,,,,Title10,,Sensors,0.75,ProgramBase,funding,,,1.08,0.4,1.0,0.2625,0.099792,1.0,4,1.0,0.88,ISR,NonKinetic,4,,,,favorable,,,,GovLab,fail,None,DEVCOM,AF_BA4_001,17,Air Force,Agency,operational_test,35,5
,,,,Title10,GovLab,C2_JADC2,,POM,contracting,,,1.5,0.4,,0.6,0.36,,25,1.0,,ISR,Kinetic,25,,,,unfavorable,,,,GovLab,fail,Leidos,DEVCOM,AF_BA5_001,18,Air Force,Service HQ,vulnerability_test,35,2
,,,,MFP11,,ISR,0.75,ProgramBase,funding,,,1.46,0.4,1.0,0.2625,0.12264,1.0,23,1.0,0.8,MultiINT,Kinetic,23,,,,favorable,,,,GovContractor,fail,Boeing,DARPA,SOCOM_BA4_001,20,SOCOM,Agency,functional_test,35,2
,,,,MFP11,,C2_JADC2,0.75,ProgramBase,funding,,,1.34,0.4,1.0,0.2625,0.11256,1.0,17,1.0,0.8,ISR,NonKinetic,17,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,AFLCMC,SOCOM_BA5_001,21,SOCOM,Agency,vulnerability_test,35,4
,,,,Title10;Title50,GovLab,CBRNE,,ProgramBase,contracting,,,1.06,0.448,,0.6,0.284928,,3,1.0,,CBRNE,NonKinetic,3,,,,unfavorable,,,,GovLab,fail,SAIC,DEVCOM,DTRA_BA2_001,22,DTRA,POC-User,feasibility,35,3
,,,,Title10;Title50,,Sensors,1.0,External,funding,,,1.12,0.4,1.0,0.32,0.126157,1.0,6,1.0,0.88,CBRNE,Kinetic,6,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,AFLCMC,DTRA_BA3_001,23,DTRA,Service HQ,prototype_demo,35,3
,,,,Title10;Title50,,Biotechnology,0.75,Partner_CoDev,funding,,,1.42,0.4,1.0,0.223125,0.111527,1.0,21,1.0,0.88,CBRNE,Kinetic,21,,,,favorable,,,,GovLab,fail,SAIC,PEO C4I,CBDP_BA3_001,24,CBDP,POC-User,functional_test,35,4
,,,,Title10,,Medical,1.0,ProgramBase,funding,,,1.32,0.4,1.0,0.4,0.185856,1.0,16,1.0,0.88,Medical,Kinetic,16,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NRL,DHA_BA2_001,26,DHA,CCMD,feasibility,35,3
,,,,Title10,,Medical,0.75,External,funding,,,1.38,0.4,1.0,0.21,0.10201,1.0,19,1.0,0.88,Medical,NonKinetic,19,,,,unfavorable,,,,GovLab,fail,LM,DEVCOM,DHA_BA4_001,27,DHA,POC-User,functional_test,35,4
,,,,Title10,,AI_ML,1.0,POM,funding,,,1.44,0.4,1.0,0.36,0.182477,1.0,22,1.0,0.88,NA,NonKinetic,22,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NAVWAR,DIU_BA3_001,28,DIU,Service HQ,prototype_demo,35,4
,,,,Title10,,Air_Dominance,1.0,ProgramBase,funding,,,1.7,0.4,1.0,0.4,0.23936,1.0,35,1.0,0.88,ISR,NonKinetic,35,,,,favorable,,,,GovLab,fail,Leidos,AFLCMC,ARMY_BA3_002,30,Army,POC-User,prototype_demo,35,2
,,,,Title10,,Strike,0.75,ProgramBase,funding,,,1.58,0.4,1.0,0.2625,0.145992,1.0,29,1.0,0.88,ISR,Kinetic,29,,,,favorable,,,,GovLab,fail,None,PEO C4I,ARMY_BA4_002,31,Army,CCMD,functional_test,35,2
,,,,Title10,,EW,0.75,ProgramBase,funding,,,1.2,0.4,1.0,0.2625,0.11088,1.0,10,1.0,0.88,SIGINT,Kinetic,10,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DEVCOM,ARMY_BA5_002,32,Army,Service HQ,vulnerability_test,35,4
,,,,Title10,,Test_Ranges,0.75,Partner_CoDev,funding,,,1.42,0.4,1.0,0.223125,0.111527,1.0,21,1.0,0.88,NA,NonKinetic,21,,,,favorable,,,,Commercial,fail,NG,DEVCOM,ARMY_BA6_001,33,Army,Agency,operational_test,35,4
,,,,Title10,,Foundational_Science,1.0,Partner,funding,,,1.3,0.4,1.0,0.3,0.13728,1.0,15,1.0,0.88,NA,NonKinetic,15,,,,unfavorable,,,,GovContractor,fail,Leidos,DEVCOM,NAVY_BA2_002,34,Navy,POC-User,feasibility,35,2
,,,,Title10,,Sensors,0.75,Partner_CoDev,funding,,,1.2,0.4,1.0,0.223125,0.094248,1.0,10,1.0,0.88,ISR,NonKinetic,10,,,,favorable,,,,Commercial,fail,LM,DEVCOM,NAVY_BA3_002,35,Navy,CCMD,functional_test,35,5
,,,,Title10,,Air_Dominance,0.75,ProgramBase,funding,,,1.06,0.4,1.0,0.2625,0.097944,1.0,3,1.0,0.88,ISR,NonKinetic,3,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY_BA4_002,36,Navy,POC-User,vulnerability_test,35,3
,,,,Title10,,C2_JADC2,0.75,POM,funding,,,1.7,0.4,1.0,0.23625,0.141372,1.0,35,1.0,0.88,ISR,NonKinetic,35,,,,favorable_with_caveats,,,,Commercial,fail,NG,PEO C4I,NAVY_BA5_001,37,Navy,Agency,vulnerability_test,35,3
,,,,Title10,,Air_Dominance,1.0,ProgramBase,funding,,,1.56,0.4,1.0,0.4,0.219648,1.0,28,1.0,0.88,NA,NonKinetic,28,,,,favorable,,,,GovContractor,fail,SAIC,PEO C4I,AF_BA2_002,38,Air Force,Agency,feasibility,35,3
,,,,Title10,,Sensors,1.0,UFR,funding,,,1.42,0.4,1.0,0.28,0.139955,1.0,21,1.0,0.88,ISR,Kinetic,21,,,,unfavorable,,,,GovLab,fail,Leidos,PEO C4I,AF_BA3_002,39,Air Force,Agency,prototype_demo,35,2
,,,,Title10,,Microelectronics,1.0,POM,funding,,,1.12,0.4,1.0,0.36,0.141926,1.0,6,1.0,0.88,NA,Kinetic,6,,,,favorable,,,,GovLab,fail,None,DARPA,0602702E,0,DARPA,CCMD,prototype_demo,36,3
,,,,Title10,,C2_JADC2,1.0,ProgramBase,funding,,,1.18,0.4,1.0,0.4,0.166144,1.0,9,1.0,0.88,ISR,Kinetic,9,,,,favorable_with_caveats,,,,Commercial,fail,None,PEO C4I,0603766E,1,DARPA,POC-User,prototype_demo,36,4
,,,,Title10,GovContractor,Autonomy_UxS,,ProgramBase,contracting,,,1.58,0.4,,0.65,0.4108,,29,1.0,,ISR,NonKinetic,29,,,,favorable,,,,GovContractor,fail,SAIC,DEVCOM,OUSD_MOD_001,2,OUSD(R&E),Service HQ,prototype_demo,36,3
,,,,Title10,,Strike,0.75,ProgramBase,funding,,,1.44,0.4,1.0,0.2625,0.133056,1.0,22,1.0,0.88,ISR,NonKinetic,22,,,,favorable_with_caveats,,,,GovContractor,fail,NG,NRL,0603892C,4,MDA,POC-User,functional_test,36,2
,,,,Title10,,Missile_Defense,0.75,UFR,funding,,,1.1,0.4,1.0,0.18375,0.071148,1.0,5,1.0,0.88,ISR,Kinetic,5,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,0603888C,5,MDA,Agency,operational_test,36,3
,,,,Title10,,Sensors,1.0,External,funding,,,1.5,0.4,1.0,0.32,0.16896,1.0,25,1.0,0.88,ISR,Kinetic,25,,,,favorable,,,,GovContractor,fail,Leidos,DEVCOM,MDA_HYP_001,6,MDA,Agency,prototype_demo,36,3
,,,,Title10,,Foundational_Science,1.0,External,funding,,,1.44,0.4,1.0,0.32,0.162202,1.0,22,1.0,0.88,NA,NonKinetic,22,,,,unfavorable,,,,GovLab,fail,LM,AFLCMC,ARMY_BA2_001,7,Army,Service HQ,feasibility,36,4
